smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
CC(C)(C)NC(=O)C(Cc1ccccc1)n1c(=O)[nH]c2cc(Cl)ccc21,43000.0,0.0,0.0,1,0,Ki,CHEMBL2396748,CHEMBL2396572
O=C(NC1CCCCC1)C(c1ccc(C(F)(F)F)cc1)n1c(=O)[nH]c2cc(Cl)ccc21,35000.0,0.0,0.0,1,0,Ki,CHEMBL2396755,CHEMBL2396572
O=C(NCc1ccccc1)C(Cc1ccccc1)n1c(=O)[nH]c2cc(Cl)ccc21,33000.0,0.0,0.0,1,0,Ki,CHEMBL2396750,CHEMBL2396572
Brc1ccc([C@H]2C3=C(N=C4NC=NN42)c2ccccc2O[C@@H]3c2ccc(Br)cc2)cc1,1230.0,0.0,0.0,1,0,Ki,CHEMBL567426,CHEMBL2396572
O=C(O)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccccc2)ncn1Cc1ccc(Cl)cc1,917.6,1.9595917942265424,0.8763560920082657,5,0,Ki,CHEMBL1233798,"CHEMBL2396572,CHEMBL3259607,CHEMBL3407475,CHEMBL3734728,CHEMBL5223086"
CC(C)(C)NC(=O)[C@H](c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(F)c(F)c1,250.0,0.0,0.0,1,0,Ki,CHEMBL2396745,CHEMBL2396572
O=C1Nc2ccc(I)cc2C(=O)N([C@@H](C(=O)O)c2ccc(Cl)cc2)[C@H]1c1ccc(Cl)cc1,80.0,0.0,0.0,1,0,Ki,CHEMBL2396744,CHEMBL2396572
CC(C)(C)C[C@H]1N[C@@H](C(=O)NCCN2CCOCC2)[C@@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,3.0,0.0,0.0,1,0,Ki,CHEMBL1234332,CHEMBL2396572
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@H](NS(C)(=O)=O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,0.62,0.0,0.0,1,0,Ki,CHEMBL2398479,CHEMBL2396650
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,0.44,0.0,0.0,2,0,Ki,CHEMBL2396674,"CHEMBL2396650,CHEMBL5230142"
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,0.97,0.0,0.0,1,0,Ki,CHEMBL2398478,CHEMBL2396650
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC(C)(C)O)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,2.4,0.0,0.0,1,0,Ki,CHEMBL2398477,CHEMBL2396650
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,0.62,0.0,0.0,1,0,Ki,CHEMBL2398476,CHEMBL2396650
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@@H](O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,0.94,0.0,0.0,1,0,Ki,CHEMBL2398475,CHEMBL2396650
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@H](O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,1.1,0.0,0.0,1,0,Ki,CHEMBL2398474,CHEMBL2396650
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@H](O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,0.61,0.0,0.0,1,0,Ki,CHEMBL2398473,CHEMBL2396650
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,0.86,0.0,0.0,1,0,Ki,CHEMBL2398472,CHEMBL2396650
CN(C)CCCN(C)[C@H]1CCN(C(=O)c2[nH]c3cc(Cl)ccc3c2-c2c(-c3ccccc3)ncn2Cc2ccc(Cl)cc2)C1,109.0,0.0,0.0,2,0,Ki,CHEMBL1236726,"CHEMBL3259607,CHEMBL5223086"
CC(C)C[C@H](NC(C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12)C(=O)NO,1200.0,0.0,0.0,1,0,Ki,CHEMBL3260846,CHEMBL3259607
CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccccc1,1800.0,0.0,0.0,2,0,Ki,CHEMBL3260847,"CHEMBL3259607,CHEMBL4359887"
CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(F)c(F)c1,250.0,0.0,0.0,1,0,Ki,CHEMBL3260848,CHEMBL3259607
CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(OCc2ccc(Cl)cc2)cc1,600.0,0.0,0.0,4,0,Ki,CHEMBL3260849,"CHEMBL3259607,CHEMBL4002567,CHEMBL4261503,CHEMBL4359887"
CCCOc1ccc(/C=C2/C(=O)Nc3ccccc32)c(OCCC)c1,230.0,0.0,0.0,2,0,Ki,CHEMBL3265096,CHEMBL3259813
COc1ccc(/C=C2/C(=O)Nc3ccccc32)c(OC)c1,93.0,0.0,0.0,1,0,Ki,CHEMBL514709,CHEMBL3259813
COc1ccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)c(OC)c1,140.0,0.0,0.0,1,0,Ki,CHEMBL3265094,CHEMBL3259813
COc1ccc(/C=C2/C(=O)Nc3cc(F)ccc32)c(OC)c1,340.0,0.0,0.0,1,0,Ki,CHEMBL3265095,CHEMBL3259813
CCCOc1ccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)c(OCCC)c1,280.0,0.0,0.0,1,0,Ki,CHEMBL3265097,CHEMBL3259813
CC(C)Oc1ccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)c(OC(C)C)c1,240.0,0.0,0.0,1,0,Ki,CHEMBL3265098,CHEMBL3259813
CC(C)Oc1ccc(/C=C2/C(=O)Nc3cc(Cl)ccc32)c(OC(C)C)c1,200.0,0.0,0.0,1,0,Ki,CHEMBL3265099,CHEMBL3259813
COc1ccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)c(-c2ccc(C#N)cc2)c1,150.0,0.0,0.0,1,0,Ki,CHEMBL3265100,CHEMBL3259813
COc1ccc(/C=C2/C(=O)Nc3cc(F)ccc32)c(-c2ccc(C#N)cc2)c1,140.0,0.0,0.0,1,0,Ki,CHEMBL3265101,CHEMBL3259813
COc1cccc(/C=C2/C(=O)Nc3cc(Cl)ccc32)c1-c1ccc(C#N)cc1,190.0,0.0,0.0,1,0,Ki,CHEMBL3265102,CHEMBL3259813
COc1ccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)c(-c2ccc(Cl)cc2)c1,140.0,0.0,0.0,1,0,Ki,CHEMBL3265103,CHEMBL3259813
COc1ccc(/C=C2/C(=O)Nc3ccc(F)cc32)c(-c2ccc(Cl)cc2)c1,100.0,0.0,0.0,1,0,Ki,CHEMBL3265104,CHEMBL3259813
COc1ccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)c(Br)c1,230.0,0.0,0.0,1,0,Ki,CHEMBL3259872,CHEMBL3259813
CC(C)OC1=C(C(=O)c2ccccc2)C(c2ccc(Br)cc2)N(Cc2ccc(C(F)(F)F)cc2OC(C)(C)C)C1=O,1370.0,0.0,0.0,1,0,Ki,CHEMBL3290670,CHEMBL3286092
CCOc1cc(C(F)(F)F)ccc1CN1C(=O)C(OC(C)C)=C(C(=O)c2ccccc2)C1c1ccc(Br)cc1,720.0,0.0,0.0,1,0,Ki,CHEMBL3290671,CHEMBL3286092
COc1cc(C(F)(F)F)ccc1CN1C(=O)C(OC(C)C)=C(C(=O)c2ccccc2)C1c1ccc(Br)cc1,710.0,0.0,0.0,1,0,Ki,CHEMBL3290672,CHEMBL3286092
CC(C)OC1=C(C(=O)c2ccccc2)C(c2ccc(Br)cc2)N(Cc2ccc(C(F)(F)F)cc2)C1=O,1720.0,0.0,0.0,1,0,Ki,CHEMBL3290674,CHEMBL3286092
CC(C)OC1=C(C(=O)c2ccccc2)C(c2ccc(Br)cc2)N(Cc2cccnc2)C1=O,320.0,0.0,0.0,1,0,Ki,CHEMBL3290675,CHEMBL3286092
CC(C)OC1=C(C(=O)c2ccccc2)C(c2ccc(Br)cc2)N(CCCn2ccnc2)C1=O,260.0,0.0,0.0,1,0,Ki,CHEMBL2180122,CHEMBL3286092
C[C@@H](NC1=C(C(=O)c2ccccc2)C(c2ccc(Br)cc2)N(Cc2ccc(C(F)(F)F)cc2OC(C)(C)C)C1=O)c1ccccc1,8180.0,0.0,0.0,1,0,Ki,CHEMBL3290676,CHEMBL3286092
CC(C)Oc1cc(C(F)(F)F)ccc1CN1C(=O)C(N[C@H](C)c2ccccc2)=C(C(=O)c2ccccc2)C1c1ccc(Br)cc1,90.0,0.0,0.0,1,0,Ki,CHEMBL3290677,CHEMBL3286092
CCOc1cc(C(F)(F)F)ccc1CN1C(=O)C(N[C@H](C)c2ccccc2)=C(C(=O)c2ccccc2)C1c1ccc(Br)cc1,3020.0,0.0,0.0,1,0,Ki,CHEMBL3290678,CHEMBL3286092
C[C@@H](NC1=C(C(=O)c2ccccc2)C(c2ccc(Br)cc2)N(Cc2ccc(C(F)(F)F)cc2)C1=O)c1ccccc1,37700.0,0.0,0.0,1,0,Ki,CHEMBL3290681,CHEMBL3286092
C[C@@H](NC1=C(C(=O)c2ccccc2)C(c2ccc(Br)cc2)N(Cc2cccnc2)C1=O)c1ccccc1,90.0,0.0,0.0,1,0,Ki,CHEMBL3290682,CHEMBL3286092
C[C@@H](NC1=C(C(=O)c2ccccc2)C(c2ccc(Br)cc2)N(CCCn2ccnc2)C1=O)c1ccccc1,150.0,0.0,0.0,1,0,Ki,CHEMBL3290683,CHEMBL3286092
CC(C)(C)C[C@H]1C[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,5.0,0.0,0.0,1,0,Ki,CHEMBL3347628,CHEMBL3390840
CC1(C)N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,19.0,0.0,0.0,1,0,Ki,CHEMBL3355410,CHEMBL3351696
CCC1(CC)N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,3.4,0.0,0.0,1,0,Ki,CHEMBL3355411,CHEMBL3351696
CCCC1(CCC)N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,105.0,0.0,0.0,1,0,Ki,CHEMBL3355412,CHEMBL3351696
O=C(N[C@H]1CC[C@H](O)CC1)[C@@H]1NC2(CCC2)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,234.0,0.0,0.0,1,0,Ki,CHEMBL3355413,CHEMBL3351696
O=C(N[C@H]1CC[C@H](O)CC1)[C@@H]1NC2(CCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,19.0,0.0,0.0,2,0,Ki,CHEMBL3355414,"CHEMBL3351696,CHEMBL4007507"
O=C(N[C@H]1CC[C@H](O)CC1)[C@@H]1NC2(CCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,3.7,0.0,0.0,1,0,Ki,CHEMBL3355415,CHEMBL3351696
O=C(N[C@H]1CC[C@H](O)CC1)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,2.9,0.0,0.0,1,0,Ki,CHEMBL3355416,CHEMBL3351696
O=C(N[C@H]1CC[C@H](O)CC1)[C@@H]1NC2(CCCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,2.8,0.0,0.0,1,0,Ki,CHEMBL3355417,CHEMBL3351696
CCC1(CC)N[C@@H](C(=O)NCCN2CCOCC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,22.0,0.0,0.0,1,0,Ki,CHEMBL3355418,CHEMBL3351696
O=C(NCCN1CCOCC1)[C@@H]1NC2(CCC2)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,1301.0,0.0,0.0,1,0,Ki,CHEMBL3355419,CHEMBL3351696
O=C(NCCN1CCOCC1)[C@@H]1NC2(CCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,80.0,0.0,0.0,1,0,Ki,CHEMBL3355420,CHEMBL3351696
O=C(NCCN1CCOCC1)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,1.7,0.0,0.0,1,0,Ki,CHEMBL3355421,CHEMBL3351696
CCC1(CC)N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,23.0,0.0,0.0,1,0,Ki,CHEMBL3355422,CHEMBL3351696
O=C(NCC[C@H](O)CO)[C@@H]1NC2(CCC2)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,1238.0,0.0,0.0,1,0,Ki,CHEMBL3355423,CHEMBL3351696
O=C(NCC[C@H](O)CO)[C@@H]1NC2(CCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,67.0,0.0,0.0,1,0,Ki,CHEMBL3355424,CHEMBL3351696
O=C(NCC[C@H](O)CO)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,3.0,0.0,0.0,1,0,Ki,CHEMBL3355425,CHEMBL3351696
CCC1(CC)N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,15.0,0.0,0.0,1,0,Ki,CHEMBL3355426,CHEMBL3351696
C[C@]1(O)C[C@@H](NC(=O)[C@@H]2NC3(CCC3)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)C1,1026.0,0.0,0.0,1,0,Ki,CHEMBL3355427,CHEMBL3351696
C[C@]1(O)C[C@@H](NC(=O)[C@@H]2NC3(CCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)C1,53.0,0.0,0.0,1,0,Ki,CHEMBL3355428,CHEMBL3351696
C[C@]1(O)C[C@@H](NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)C1,1.7,0.0,0.0,1,0,Ki,CHEMBL3355429,CHEMBL3351696
O=C(O)c1ccc(NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)cc1,0.16,0.0,0.0,1,0,Ki,CHEMBL3355430,CHEMBL3351696
CC(C)C[C@H]1N[C@@H](C(=O)N(C)C)[C@H](c2ccccc2)[C@@]12C(=O)Nc1cc(Cl)ccc12,8460.0,0.0,0.0,1,0,Ki,CHEMBL3407578,CHEMBL3407475
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,1.3,0.0,0.0,1,0,Ki,CHEMBL3601398,CHEMBL3600357
COc1ccc(-c2cn(CCC[C@H](NC(=O)OCC3c4ccccc4-c4ccccc43)C(=O)O)nn2)cc1,710.0,0.0,0.0,1,0,Ki,CHEMBL3627748,CHEMBL3627641
CC(C)(C)OC(=O)Nc1ccc(-c2cn(CCC[C@H](NC(=O)OCC3c4ccccc4-c4ccccc43)C(=O)O)nn2)cc1,7220.0,0.0,0.0,1,0,Ki,CHEMBL3627749,CHEMBL3627641
CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CO)[C@@H](C)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)O,1820.0,0.0,0.0,1,0,Ki,CHEMBL3627750,CHEMBL3627641
Cc1ccc(-c2cn(CCC[C@H](NC(=O)OCC3c4ccccc4-c4ccccc43)C(=O)O)nn2)cc1,3050.0,0.0,0.0,1,0,Ki,CHEMBL3627743,CHEMBL3627641
O=C(N[C@@H](CCCn1cc(-c2ccc(C(F)(F)F)cc2)nn1)C(=O)O)OCC1c2ccccc2-c2ccccc21,6960.0,0.0,0.0,1,0,Ki,CHEMBL3627744,CHEMBL3627641
O=C(N[C@@H](CCCn1cc(-c2ccc(Br)cc2)nn1)C(=O)O)OCC1c2ccccc2-c2ccccc21,690.0,0.0,0.0,1,0,Ki,CHEMBL3627746,CHEMBL3627641
O=C(N[C@@H](CCCn1cc(-c2ccc(I)cc2)nn1)C(=O)O)OCC1c2ccccc2-c2ccccc21,360.0,0.0,0.0,1,0,Ki,CHEMBL3627747,CHEMBL3627641
CCOC(=O)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccccc2)c2ccccc2n1Cc1ccc(Cl)cc1,17000.0,0.0,0.0,1,0,Ki,CHEMBL3735271,CHEMBL3734728
Clc1ccc(Cn2c(-c3c[nH]c4cc(Cl)ccc34)c(-c3ccccc3)c3ccccc32)cc1,10000.0,0.0,0.0,1,0,Ki,CHEMBL3735387,CHEMBL3734728
