smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
COc1ccccc1S(=O)(=O)Oc1cc(C)cc(OCC/C=N/N=C(N)N)c1,11.0,0.0,0.0,1,0,Ki,CHEMBL129282,CHEMBL1132849
CC(C)(C)OC(=O)N[C@@H](CO)C(=O)NCC(=O)NCc1ccc(C(=N)N)cc1,69000.0,0.0,0.0,1,0,Ki,CHEMBL350657,CHEMBL1135855
Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2ccccc2S(C)(=O)=O)c1,20.0,0.0,0.0,1,0,Ki,CHEMBL128601,CHEMBL1132849
Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2ccccc2C(F)(F)F)c1,4.4,0.0,0.0,1,0,Ki,CHEMBL435210,CHEMBL1132849
CC(C)COC(=O)OC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)NCc1ccc(C(=N)N)cc1,50.0,0.0,0.0,1,0,Ki,CHEMBL433510,CHEMBL1135855
Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2cccc3ccccc23)c1,44.0,0.0,0.0,1,0,Ki,CHEMBL128560,CHEMBL1132849
COc1cc(CCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2ccccc2Cl)c1,990.0,0.0,0.0,1,0,Ki,CHEMBL338396,CHEMBL1132849
Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2ccccc2C#N)c1,9.1,0.0,0.0,1,0,Ki,CHEMBL129059,CHEMBL1132849
N=C(N)c1ccc(CNC(=O)CNC(=O)[C@@H](CO)NS(=O)(=O)/C=C/c2ccccc2)cc1,15000.0,0.0,0.0,1,0,Ki,CHEMBL352009,CHEMBL1135855
Cc1cc(OCC/C=N/N=C(N)N)cc(OCc2ccccc2C(F)(F)F)c1,420.0,0.0,0.0,1,0,Ki,CHEMBL129656,CHEMBL1132849
Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2cccc(Cl)c2Cl)c1,9.4,0.0,0.0,1,0,Ki,CHEMBL339011,CHEMBL1132849
Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2ccccc2Cl)c1,8.3,0.0,0.0,1,0,Ki,CHEMBL338444,CHEMBL1132849
N=C(N)c1ccc(CNC(=O)CNC(=O)[C@@H](CO)NS(=O)(=O)Cc2ccccc2)cc1,13000.0,0.0,0.0,1,0,Ki,CHEMBL158936,CHEMBL1135855
Cc1cc(OCC/C=N/N=C(N)N)cc(OS(=O)(=O)c2ccccc2OC(F)(F)F)c1,11.0,0.0,0.0,1,0,Ki,CHEMBL340276,CHEMBL1132849
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(CNC=O)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,33.0,0.0,0.0,1,0,Ki,CHEMBL2373559,CHEMBL1130774
CC1(C)CNc2c(cc(CO)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,64.0,0.0,0.0,1,0,Ki,CHEMBL41938,CHEMBL1133233
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(CS(C)(=O)=O)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,11.0,0.0,0.0,1,0,Ki,CHEMBL2373397,CHEMBL1130774
Nc1ncc2c(n1)CCC(CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1)C2,12900.0,0.0,0.0,1,0,Ki,CHEMBL164239,CHEMBL1136607
CC1(C)CNc2c(cc(CCO)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,39.0,0.0,0.0,1,0,Ki,CHEMBL41144,CHEMBL1133233
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccc3ccccc3c2)C(=O)c2nccs2)C1,55.0,0.0,0.0,1,0,Ki,CHEMBL408553,CHEMBL1132099
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccc(Cl)c(Cl)c2)C(=O)c2nccs2)C1,8.0,0.0,0.0,1,0,Ki,CHEMBL313769,CHEMBL1132099
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(CO)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,84.0,0.0,0.0,1,0,Ki,CHEMBL2373341,CHEMBL1130774
Cc1cc(OCCN(C)c2ccncc2)cc(OS(=O)(=O)c2ccccc2Cl)c1,17.5,6.5,4.596194077712559,2,0,Ki,CHEMBL289951,"CHEMBL1130852,CHEMBL1131639"
N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCC[C@H]1C(=O)NCC1CCc2n[nH]cc2C1,690.0,0.0,0.0,1,0,Ki,CHEMBL423266,CHEMBL1136607
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(-c5cccc([N+](=O)[O-])c5)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,85.0,0.0,0.0,1,0,Ki,CHEMBL2373347,CHEMBL1130774
CC1(C)CNc2c(cc(CCC(=O)N3CCN(CC(=O)N4CCOCC4)CC3)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,57.0,0.0,0.0,1,0,Ki,CHEMBL263806,CHEMBL1133233
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2cccc(Cl)c2)C(=O)c2nccs2)C1,20.0,0.0,0.0,1,0,Ki,CHEMBL84084,CHEMBL1132099
COC(=O)Cc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,85.0,0.0,0.0,1,0,Ki,CHEMBL2373555,CHEMBL1130774
O=C(O)CN[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCC1CCc2n[nH]cc2C1,280.0,0.0,0.0,1,0,Ki,CHEMBL164985,CHEMBL1136607
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccccc2)C(=O)N2CCCC2)C1,130.0,0.0,0.0,1,0,Ki,CHEMBL82753,CHEMBL1132099
CNC(=O)OCc1cc2c(c(S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N3CCC(CCF)CC3)c1)NCC(C)(C)C2,77.0,0.0,0.0,1,0,Ki,CHEMBL43397,CHEMBL1133233
N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCCNc1ccncc1,4100.0,0.0,0.0,1,0,Ki,CHEMBL65273,CHEMBL1131639
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(-c5ccccc5)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,173.0,0.0,0.0,1,0,Ki,CHEMBL2373343,CHEMBL1130774
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(CNS(=O)(=O)C(F)(F)F)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,210.0,0.0,0.0,1,0,Ki,CHEMBL2373302,CHEMBL1130774
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(CC#N)nc4Cc4cccc([N+](=O)[O-])c4)O[C@@]3(C)[C@H]1C2,1.8,0.0,0.0,1,0,Ki,CHEMBL2373403,CHEMBL1130774
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccccc2Cl)C(=O)c2nccs2)C1,1.2,0.0,0.0,1,0,Ki,CHEMBL83260,CHEMBL1132099
CC(C)(C)OC(=O)CCc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,5.5,0.0,0.0,1,0,Ki,CHEMBL2373367,CHEMBL1130774
CC(C)(C)OC(=O)N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCC[C@H]1C(=O)NCC1CCc2n[nH]cc2C1,3330.0,0.0,0.0,1,0,Ki,CHEMBL166536,CHEMBL1136607
CC1(C)CNc2c(cc(CCCO)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,119.0,0.0,0.0,1,0,Ki,CHEMBL289185,CHEMBL1133233
COCCOCOCc1cc2c(c(S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N3CCC(CCF)CC3)c1)NCC(C)(C)C2,125.0,0.0,0.0,1,0,Ki,CHEMBL287714,CHEMBL1133233
CC1(C)CNc2c(cc(C(=O)O)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,359.0,0.0,0.0,1,0,Ki,CHEMBL433823,CHEMBL1133233
NC(N)=NCCCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,180.0,0.0,0.0,1,0,Ki,CHEMBL63033,CHEMBL1131639
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccccc2)C(=O)c2nc3ccccc3s2)C1,80.0,0.0,0.0,1,0,Ki,CHEMBL83001,CHEMBL1132099
CC(C)(C)CC(=O)NCc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,33.0,0.0,0.0,1,0,Ki,CHEMBL2373440,CHEMBL1130774
O=C(NC1CCc2n[nH]cc2C1)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1,5380.0,0.0,0.0,1,0,Ki,CHEMBL167782,CHEMBL1136607
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC1CCc2n[nH]cc2C1)C(c1ccccc1)c1ccccc1,530.0,0.0,0.0,1,0,Ki,CHEMBL352605,CHEMBL1136607
CC(=O)N1CCN(C(=O)CCc2cc3c(c(S(=O)(=O)N[C@@H](Cc4nc5ccccc5s4)C(=O)N4CCC(CCF)CC4)c2)NCC(C)(C)C3)CC1,34.0,0.0,0.0,1,0,Ki,CHEMBL287715,CHEMBL1133233
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(Cc5nnn[nH]5)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,350.0,0.0,0.0,1,0,Ki,CHEMBL2373352,CHEMBL1130774
O=C(NCC1CCc2n[nH]cc2C1)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1,140.0,0.0,0.0,1,0,Ki,CHEMBL164915,CHEMBL1136607
CN(C)C(=O)CCc1cc2c(c(S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N3CCC(CCF)CC3)c1)NCC(C)(C)C2,34.0,0.0,0.0,1,0,Ki,CHEMBL288920,CHEMBL1133233
CN(CC(=O)N[C@@H](CCCCN)B(O)O)C(=O)CCc1ccccc1,1.71,0.0,0.0,2,0,Ki,CHEMBL317682,"CHEMBL1130774,CHEMBL1149934"
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4ncnc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,31.0,0.0,0.0,1,0,Ki,CHEMBL2373342,CHEMBL1130774
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(-c5cccc(N)c5)nc4Cc4ccccc4)O[C@@]3(C)[C@H]1C2,150.0,0.0,0.0,1,0,Ki,CHEMBL2373348,CHEMBL1130774
CC1(C)[C@@H]2C[C@H]3OB([C@H](CCCCN)NC(=O)Cn4nc(CC#N)nc4CCc4ccccc4)O[C@@]3(C)[C@H]1C2,2.6,0.0,0.0,1,0,Ki,CHEMBL2373408,CHEMBL1130774
N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(Cc3ccccc3)C(=O)[C@@H]2Cc2ccc3ccccc3c2)C(=O)c2nccs2)C1,3.5,0.0,0.0,1,0,Ki,CHEMBL79245,CHEMBL1132099
CC1(C)CNc2c(cc(CCCC(=O)O)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,94.0,0.0,0.0,1,0,Ki,CHEMBL289485,CHEMBL1133233
CCOC(=O)[C@]1(NS(=O)(=O)Cc2ccccc2)CCCN(CC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1=O,1.0,0.0,0.0,1,0,Ki,CHEMBL329865,CHEMBL1131973
CC(C)C(=O)NCc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,160.0,0.0,0.0,1,0,Ki,CHEMBL2373346,CHEMBL1130774
N=C(N)N1CCC[C@@H](C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccccc2)C(=O)c2nccs2)C1,55.0,0.0,0.0,2,0,Ki,CHEMBL404654,"CHEMBL1132099,CHEMBL1143211"
