smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag,CuratedSmiles,IsSalt,FailedSanit,Neutralized
COc1ccc2c(-c3ccnc(Nc4ccc(C#N)cc4)n3)cnn2n1,Ki,50.0,nM,CHEMBL189352,CHEMBL1138749,,,False,COc1ccc2c(-c3ccnc(Nc4ccc(C#N)cc4)n3)cnn2n1,False,False,False
COc1ccc2c(-c3ccnc(Nc4ccc([N+](=O)[O-])cc4)n3)cnn2n1,Ki,70.0,nM,CHEMBL186288,CHEMBL1138749,,,False,COc1ccc2c(-c3ccnc(Nc4ccc([N+](=O)[O-])cc4)n3)cnn2n1,False,False,False
COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(OC)c1,Ki,120.0,nM,CHEMBL188417,CHEMBL1138749,,,False,COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(OC)c1,False,False,False
COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(C(F)(F)F)c1,Ki,190.0,nM,CHEMBL187139,CHEMBL1138749,,,False,COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(C(F)(F)F)c1,False,False,False
CCOc1ccc2c(-c3ccnc(Nc4cc(OC)cc(C(F)(F)F)c4)n3)cnn2n1,Ki,3160.0,nM,CHEMBL188426,CHEMBL1138749,,,False,CCOc1ccc2c(-c3ccnc(Nc4cc(OC)cc(C(F)(F)F)c4)n3)cnn2n1,False,False,False
COc1ccc2c(-c3ccnc(Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)cnn2n1,Ki,630.0,nM,CHEMBL188205,CHEMBL1138749,,,False,COc1ccc2c(-c3ccnc(Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)cnn2n1,False,False,False
COc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1,Ki,30.0,nM,CHEMBL188785,CHEMBL1138749,,,False,COc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1,False,False,False
Cc1ccc2c(-c3ccnc(Nc4ccc(C(F)(F)F)cc4)n3)cnn2n1,Ki,50.0,nM,CHEMBL188303,CHEMBL1138749,,,False,Cc1ccc2c(-c3ccnc(Nc4ccc(C(F)(F)F)cc4)n3)cnn2n1,False,False,False
COc1cc(Nc2nccc(-c3cnn4nc(C)ccc34)n2)cc(C(F)(F)F)c1,Ki,10.0,nM,CHEMBL186680,CHEMBL1138749,,,False,COc1cc(Nc2nccc(-c3cnn4nc(C)ccc34)n2)cc(C(F)(F)F)c1,False,False,False
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1,Ki,10.0,nM,CHEMBL434337,CHEMBL1138749,,,False,Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1,False,False,False
FC(F)(F)c1cccc(Nc2nccc(-c3cnn4nc(-c5ccccc5)ccc34)n2)c1,Ki,150.0,nM,CHEMBL189415,CHEMBL1138749,,,False,FC(F)(F)c1cccc(Nc2nccc(-c3cnn4nc(-c5ccccc5)ccc34)n2)c1,False,False,False
c1ccc(-c2ccc3c(-c4ccnc(Nc5ccc6c(c5)OCCO6)n4)cnn3n2)cc1,Ki,120.0,nM,CHEMBL186606,CHEMBL1138749,,,False,c1ccc(-c2ccc3c(-c4ccnc(Nc5ccc6c(c5)OCCO6)n4)cnn3n2)cc1,False,False,False
c1ccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)cc1,Ki,10.0,nM,CHEMBL360408,CHEMBL1138749,,,False,c1ccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)cc1,False,False,False
FC(F)(F)c1cccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)c1,Ki,10.0,nM,CHEMBL263448,CHEMBL1138749,,,False,FC(F)(F)c1cccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)c1,False,False,False
Fc1ccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)cc1F,Ki,10.0,nM,CHEMBL439850,CHEMBL1138749,,,False,Fc1ccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)cc1F,False,False,False
Fc1cc(F)cc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)c1,Ki,10.0,nM,CHEMBL186476,CHEMBL1138749,,,False,Fc1cc(F)cc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)c1,False,False,False
FC(F)(F)c1cc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)ccc1Cl,Ki,20.0,nM,CHEMBL365251,CHEMBL1138749,,,False,FC(F)(F)c1cc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)ccc1Cl,False,False,False
Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,Ki,20.0,nM,CHEMBL186425,CHEMBL1138749,,,False,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,False,False,False
Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,Ki,20.0,nM,CHEMBL189343,CHEMBL1138749,,,False,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,False,False,False
Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,Ki,20.0,nM,CHEMBL186166,CHEMBL1138749,,,False,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,False,False,False
Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1,Ki,40.0,nM,CHEMBL189288,CHEMBL1138749,,,False,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1,False,False,False
Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,Ki,10.0,nM,CHEMBL365297,CHEMBL1138749,,,False,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,False,False,False
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,Ki,5010.0,nM,CHEMBL186116,CHEMBL1138749,,,False,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,False,False,False
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,Ki,31600.0,nM,CHEMBL186213,CHEMBL1138749,,,False,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,False,False,False
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,Ki,7940.0,nM,CHEMBL427159,CHEMBL1138749,,,False,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,False,False,False
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1,Ki,31000.0,nM,CHEMBL188794,CHEMBL1138749,,,False,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1,False,False,False
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,Ki,5010.0,nM,CHEMBL188257,CHEMBL1138749,,,False,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,False,False,False
FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)c1,Ki,150.0,nM,CHEMBL185910,CHEMBL1138749,,,False,FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)c1,False,False,False
Fc1ccc(Nc2nccc(-c3c(-c4cccc(C(F)(F)F)c4)nn4ncccc34)n2)cc1F,Ki,310.0,nM,CHEMBL184656,CHEMBL1138749,,,False,Fc1ccc(Nc2nccc(-c3c(-c4cccc(C(F)(F)F)c4)nn4ncccc34)n2)cc1F,False,False,False
FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)c1,Ki,50.0,nM,CHEMBL362155,CHEMBL1138749,,,False,FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)c1,False,False,False
FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)c1,Ki,1000.0,nM,CHEMBL187135,CHEMBL1138749,,,False,FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)c1,False,False,False
Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,Ki,1250.0,nM,CHEMBL189148,CHEMBL1138749,,,False,Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,False,False,False
FC(F)(F)c1cccc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)c1,Ki,2510.0,nM,CHEMBL362086,CHEMBL1138749,,,False,FC(F)(F)c1cccc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)c1,False,False,False
Fc1ccc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)cc1F,Ki,1000.0,nM,CHEMBL364646,CHEMBL1138749,,,False,Fc1ccc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)cc1F,False,False,False
FC(F)(F)c1cc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)ccc1Cl,Ki,3980.0,nM,CHEMBL189874,CHEMBL1138749,,,False,FC(F)(F)c1cc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)ccc1Cl,False,False,False
Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,Ki,790.0,nM,CHEMBL186826,CHEMBL1138749,,,False,Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,False,False,False
Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccccc3)nn2n1,Ki,50.0,nM,CHEMBL434158,CHEMBL1138749,,,False,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccccc3)nn2n1,False,False,False
Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1,Ki,40.0,nM,CHEMBL434729,CHEMBL1138749,,,False,Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1,False,False,False
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Ki,110.0,nM,CHEMBL379218,CHEMBL1137422,,,False,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,False,False,False
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,Ki,8000.0,nM,CHEMBL384304,CHEMBL1137323,,,False,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,False,False,False
COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,Ki,38.0,nM,CHEMBL259850,CHEMBL1145498,,,False,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,False,False,False
Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,Ki,20.0,nM,CHEMBL298445,CHEMBL1145498,,,False,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,False,False,False
Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,Ki,22.0,nM,CHEMBL359482,CHEMBL1154007,,,False,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,False,False,False
CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,Ki,1034.0,nM,CHEMBL484950,CHEMBL1154007,,,False,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,False,False,False
O[C@H]1CC[C@H](Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,Ki,230.0,nM,CHEMBL494221,CHEMBL1136908,,,False,O[C@H]1CC[C@H](Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,False,False,False
FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCNCC4)nn23)c1,Ki,2900.0,nM,CHEMBL493169,CHEMBL1136908,,,False,FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCNCC4)nn23)c1,False,False,False
O=[N+]([O-])c1ccc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)nc1,Ki,0.09,nM,CHEMBL461262,CHEMBL1158345,,,False,O=[N+]([O-])c1ccc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)nc1,False,False,False
Cc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)n[nH]1,Ki,73.0,nM,CHEMBL549536,CHEMBL1158437,,,False,Cc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,Ki,22.0,nM,CHEMBL359482,CHEMBL1158437,,,False,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(Nc3ccccc3)nc3ccccc23)n[nH]1,Ki,24.0,nM,CHEMBL552038,CHEMBL1158437,,,False,Cc1cc(Nc2nc(Nc3ccccc3)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(N(C)c3ccccc3)nc3ccccc23)n[nH]1,Ki,312.0,nM,CHEMBL550825,CHEMBL1158437,,,False,Cc1cc(Nc2nc(N(C)c3ccccc3)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(Oc3ccccc3)nc3ccccc23)n[nH]1,Ki,51.0,nM,CHEMBL565205,CHEMBL1158437,,,False,Cc1cc(Nc2nc(Oc3ccccc3)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(Sc3ccccc3)nc3ccccc23)n[nH]1,Ki,171.0,nM,CHEMBL549322,CHEMBL1158437,,,False,Cc1cc(Nc2nc(Sc3ccccc3)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(Sc3ccccc3Cl)nc3ccccc23)n[nH]1,Ki,126.0,nM,CHEMBL562415,CHEMBL1158437,,,False,Cc1cc(Nc2nc(Sc3ccccc3Cl)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(Sc3cccc(Cl)c3)nc3ccccc23)n[nH]1,Ki,33.0,nM,CHEMBL562416,CHEMBL1158437,,,False,Cc1cc(Nc2nc(Sc3cccc(Cl)c3)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(Sc3ccc(Cl)cc3)nc3ccccc23)n[nH]1,Ki,44.0,nM,CHEMBL562157,CHEMBL1158437,,,False,Cc1cc(Nc2nc(Sc3ccc(Cl)cc3)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(Sc3cccc(Cl)c3Cl)nc3ccccc23)n[nH]1,Ki,48.0,nM,CHEMBL564459,CHEMBL1158437,,,False,Cc1cc(Nc2nc(Sc3cccc(Cl)c3Cl)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(Sc3ccc(Cl)cc3Cl)nc3ccccc23)n[nH]1,Ki,8.0,nM,CHEMBL551633,CHEMBL1158437,,,False,Cc1cc(Nc2nc(Sc3ccc(Cl)cc3Cl)nc3ccccc23)n[nH]1,False,False,False
Cc1cc(Nc2nc(Sc3c(Cl)cccc3Cl)nc3ccccc23)n[nH]1,Ki,113.0,nM,CHEMBL561834,CHEMBL1158437,,,False,Cc1cc(Nc2nc(Sc3c(Cl)cccc3Cl)nc3ccccc23)n[nH]1,False,False,False
COc1ccccc1Sc1nc(Nc2cc(C)[nH]n2)c2ccccc2n1,Ki,216.0,nM,CHEMBL551634,CHEMBL1158437,,,False,COc1ccccc1Sc1nc(Nc2cc(C)[nH]n2)c2ccccc2n1,False,False,False
COc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1,Ki,124.0,nM,CHEMBL552500,CHEMBL1158437,,,False,COc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1,False,False,False
COc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1OC,Ki,1168.0,nM,CHEMBL564290,CHEMBL1158437,,,False,COc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1OC,False,False,False
Cc1cc(Nc2nc(Sc3ccc(NS(C)(=O)=O)cc3)nc3ccccc23)n[nH]1,Ki,67.0,nM,CHEMBL552033,CHEMBL1158437,,,False,Cc1cc(Nc2nc(Sc3ccc(NS(C)(=O)=O)cc3)nc3ccccc23)n[nH]1,False,False,False
CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,Ki,1034.0,nM,CHEMBL484950,CHEMBL1158437,,,False,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,False,False,False
CC(=O)N(C)c1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1,Ki,17.0,nM,CHEMBL549668,CHEMBL1158437,,,False,CC(=O)N(C)c1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1,False,False,False
CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1,Ki,1500.0,nM,CHEMBL564941,CHEMBL1158437,,,False,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1,False,False,False
