smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,chembl_id,chembl_id_doc
O=C(Nc1ccccc1-n1cccc1)[C@@H]1CCCN1C(=O)CSc1nc2ccccc2s1,2.0,0.0,0.0,1,0,Ki,CHEMBL403667,CHEMBL1143219
Cn1c(CCC(=O)N2CCC[C@H]2C(=O)Nc2ccccc2-n2cccc2)nc2ccccc21,2.0,0.0,0.0,1,0,Ki,CHEMBL404734,CHEMBL1143219
Cn1c(SCC(=O)N2CCC[C@H]2C(=O)Nc2ccccc2-n2cccc2)nc2ccccc21,0.3,0.0,0.0,1,0,Ki,CHEMBL429130,CHEMBL1143219
O=C(Nc1ccccc1-n1cccc1)[C@@H]1CCCN1C(=O)CCc1nc2ccccc2[nH]1,11.0,0.0,0.0,1,0,Ki,CHEMBL404153,CHEMBL1143219
O=C(Nc1ccccc1-c1ccccc1F)[C@@H]1CCCN1C(=O)CCc1nc2ccccc2[nH]1,3.0,0.0,0.0,1,0,Ki,CHEMBL404053,CHEMBL1143219
COc1ccccc1-c1ccccc1NC(=O)[C@@H]1CCCN1C(=O)CCc1nc2ccccc2[nH]1,2.0,0.0,0.0,1,0,Ki,CHEMBL255780,CHEMBL1143219
O=C(Nc1ccccc1-c1ccccc1)[C@@H]1CCCN1C(=O)CCc1nc2ccccc2[nH]1,6.0,0.0,0.0,1,0,Ki,CHEMBL271232,CHEMBL1143219
O=C(Nc1ccccc1Oc1ccccc1)[C@@H]1CCCN1C(=O)CSc1nc2ccccc2[nH]1,3.0,0.0,0.0,1,0,Ki,CHEMBL271438,CHEMBL1143219
O=C(Nc1ccc(-c2ccccc2)cc1)[C@@H]1CCCN1C(=O)CSc1nc2ccccc2[nH]1,11.0,0.0,0.0,1,0,Ki,CHEMBL256788,CHEMBL1143219
O=C(Nc1cccc(-c2ccccc2)c1)[C@@H]1CCCN1C(=O)CSc1nc2ccccc2[nH]1,280.0,0.0,0.0,1,0,Ki,CHEMBL404397,CHEMBL1143219
O=C(Nc1ccccc1-c1ccccc1)[C@@H]1CCCN1C(=O)CSc1nc2ccccc2[nH]1,0.6,0.0,0.0,1,0,Ki,CHEMBL256789,CHEMBL1143219
O=C(Nc1ccccc1)[C@@H]1CCCN1C(=O)CSc1nc2ccccc2[nH]1,560.0,0.0,0.0,1,0,Ki,CHEMBL258298,CHEMBL1143219
O=C(Nc1ccccc1-n1cccc1)[C@H]1CCCN1C(=O)CSc1nc2ccccc2[nH]1,131.0,0.0,0.0,2,0,Ki,CHEMBL255845,"CHEMBL1140924,CHEMBL1143219"
Cc1ccc(-n2nccn2)c(C(=O)N2CCCN(c3ncc4ccccc4n3)CC2)c1,0.6,0.0,0.0,4,1,Ki,CHEMBL469146,"CHEMBL1136898,CHEMBL1156317,CHEMBL1177797"
O=C1c2cc(ccc2-n2nccn2)CCCCc2ccc3cc(ccc3c2)N2CCCN1CC2,42.0,0.0,0.0,1,0,Ki,CHEMBL512778,CHEMBL1136898
C=CCCCc1ccc2cc(N3CCCN(C(=O)c4cc(CC=C)ccc4-n4nccn4)CC3)ccc2c1,120.0,0.0,0.0,1,0,Ki,CHEMBL466260,CHEMBL1136898
Cc1ccc(-n2nccn2)c(CN2CCCN(c3ncc4ccccc4n3)CC2)c1,240.0,0.0,0.0,1,0,Ki,CHEMBL466259,CHEMBL1136898
O=C(C1CCCCC1)N1CCCN(c2ncc3ccccc3n2)CC1,550.0,0.0,0.0,1,0,Ki,CHEMBL511604,CHEMBL1136898
Cc1ccc(-n2nccn2)c(C(=O)N2CCCN(c3ccc4ccccc4c3)CC2)c1,2.0,0.0,0.0,1,0,Ki,CHEMBL469147,CHEMBL1136898
Cc1ccc(-n2nccn2)c(C(=O)N2CCCN(c3ncc4cc(F)ccc4n3)CC2)c1,0.2,0.0,0.0,1,0,Ki,CHEMBL1089406,CHEMBL1156317
Cc1ccc(-n2nccn2)c(C(=O)N2CC3CC(C2)N(c2ncc4ccccc4n2)C3)c1,2.25,1.35,0.9545941546018392,3,1,Ki,CHEMBL1091110,CHEMBL1156317
Cc1ccc(-n2nccn2)c(C(=O)N2CC3CC2CN(c2ncc4ccccc4n2)C3)c1,11.0,0.0,0.0,1,0,Ki,CHEMBL1091111,CHEMBL1156317
Cc1ccc(-n2nccn2)c(C(=O)N2CCC3CC2CN3c2ncc3cc(F)ccc3n2)c1,260.0,0.0,0.0,1,0,Ki,CHEMBL1091112,CHEMBL1156317
Cc1ccc(-n2nccn2)c(C(=O)N2CC3CC2CCN3c2ncc3cc(F)ccc3n2)c1,3500.0,0.0,0.0,1,0,Ki,CHEMBL1093724,CHEMBL1156317
O=C(c1cc(Cl)ccc1-n1nccn1)N1CC2CC(C1)N(c1ncc3cc(F)ccc3n1)C2,0.6,0.0,0.0,1,0,Ki,CHEMBL1093725,CHEMBL1156317
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3ncc4ccccc4n3)CC[C@H]2C)c1,0.36,0.0,0.0,1,0,Ki,CHEMBL1083357,CHEMBL1155457
C[C@@H]1CCN(c2ncc3ccccc3n2)CCN1C(=O)c1ccccc1-n1nccn1,0.47,0.0,0.0,1,0,Ki,CHEMBL1084949,CHEMBL1155457
C[C@@H]1CCN(c2ncc3cc(F)ccc3n2)CCN1C(=O)c1ccccc1-n1nccn1,0.185,0.015,0.010606601717798212,3,1,Ki,CHEMBL1083358,"CHEMBL1155457,CHEMBL3259632"
C[C@@H]1CCN(c2cnc3cc(F)c(F)cc3n2)CCN1C(=O)c1ccccc1-n1nccn1,0.25,0.0,0.0,1,0,Ki,CHEMBL1083041,CHEMBL1155457
C[C@@H]1CCN(c2ncc3c(n2)CCCC3)CCN1C(=O)c1ccccc1-n1nccn1,0.28,0.0,0.0,1,0,Ki,CHEMBL1083657,CHEMBL1155457
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4ccccc4o3)CC[C@H]2C)c1,3.2,0.0,0.0,1,0,Ki,CHEMBL1083658,CHEMBL1155457
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,0.486075,0.17912067684943578,0.08956033842471789,5,1,Ki,CHEMBL1083659,"CHEMBL1155457,CHEMBL2412971,CHEMBL3259632,CHEMBL4376869"
C[C@H]1CCN(c2ncc3ccccc3n2)CCN1C(=O)c1ccccc1-n1nccn1,8.5,0.0,0.0,1,0,Ki,CHEMBL1082414,CHEMBL1155457
O=C(c1cc(Cl)ccc1-n1nccn1)N1C[C@@H]2C[C@H](C1)N(c1ncc3cc(F)ccc3n1)C2,0.6,0.0,0.0,1,0,Ki,CHEMBL1172520,CHEMBL1177797
Cc1ccc(-n2nccn2)c(C(=O)N2C3CCC2CN(c2ncc4ccc(F)cc4n2)CC3)c1,3.5500000000000003,3.1500000000000004,2.2273863607376247,2,0,Ki,CHEMBL1171594,CHEMBL1177797
Cc1ccc(-n2nccn2)c(C(=O)N2CCC3CCC(C2)N3c2ncc3ccc(F)cc3n2)c1,0.8,0.0,0.0,1,0,Ki,CHEMBL1170803,CHEMBL1177797
Cc1ccc(-n2nccn2)c(C(=O)N2C[C@H]3CC[C@@H]2CN(c2ncc4ccc(F)cc4n2)C3)c1,2.9,0.0,0.0,1,0,Ki,CHEMBL1172519,CHEMBL1177797
Cc1ccc(-n2nccn2)c(C(=O)N2C[C@@H]3CC[C@H]2CN(c2ncc4ccc(F)cc4n2)C3)c1,62.0,0.0,0.0,1,0,Ki,CHEMBL1171595,CHEMBL1177797
Cc1ccc(-n2nccn2)c(C(=O)N2CC[C@@H]3CC[C@H]2CN3c2ncc3ccc(F)cc3n2)c1,105.0,0.0,0.0,1,0,Ki,CHEMBL1171766,CHEMBL1177797
Cc1ccc(-n2nccn2)c(C(=O)N2CC[C@H]3CC[C@@H]2CN3c2ncc3ccc(F)cc3n2)c1,590.0,0.0,0.0,1,0,Ki,CHEMBL1171767,CHEMBL1177797
Cc1ccc(-n2nccn2)c(C(=O)N2C[C@H]3CC[C@@H]2CCN3c2ncc3ccc(F)cc3n2)c1,2.2,0.0,0.0,1,0,Ki,CHEMBL1170178,CHEMBL1177797
Cc1ccc(-n2nccn2)c(C(=O)N2C[C@@H]3CC[C@H]2CCN3c2ncc3ccc(F)cc3n2)c1,14.0,0.0,0.0,1,0,Ki,CHEMBL1170179,CHEMBL1177797
Cc1occc1-c1nnc(SCC(=O)Nc2ccccc2F)n1Cc1ccco1,1995.26,0.0,0.0,1,0,Ki,CHEMBL1271877,CHEMBL1268981
Cc1cc(C)cc(N(C(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)c2cccnc2)c1,1995.26,0.0,0.0,1,0,Ki,CHEMBL1272309,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)NCCc2ccccc2)n1Cc1ccco1,1584.89,0.0,0.0,1,0,Ki,CHEMBL1272205,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)Nc2ccccc2)n1Cc1ccco1,1000.0,0.0,0.0,1,0,Ki,CHEMBL1271701,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)Nc2nccs2)n1Cc1ccco1,1000.0,0.0,0.0,1,0,Ki,CHEMBL1272096,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)NN2CCc3ccccc32)n1Cc1ccco1,1000.0,0.0,0.0,1,0,Ki,CHEMBL1272206,CHEMBL1268981
Cc1cc(C)cc(N(C(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)C2CNCCN2)c1,630.96,0.0,0.0,1,0,Ki,CHEMBL1271491,CHEMBL1268981
Cc1ccc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)c(C)c1,501.19,0.0,0.0,1,0,Ki,CHEMBL1271542,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)Nc2cccc(F)c2)n1Cc1ccco1,501.19,0.0,0.0,1,0,Ki,CHEMBL1271820,CHEMBL1268981
COc1ccccc1NC(=O)CSc1nnc(-c2ccoc2C)n1Cc1ccco1,501.19,0.0,0.0,1,0,Ki,CHEMBL1271934,CHEMBL1268981
Cc1ccc(C)c(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)c1,398.11,0.0,0.0,1,0,Ki,CHEMBL1271543,CHEMBL1268981
Cc1nnc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)s1,398.11,0.0,0.0,1,0,Ki,CHEMBL1272151,CHEMBL1268981
Cc1cc(C)cc(N(C(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)c2ccccn2)c1,398.11,0.0,0.0,1,0,Ki,CHEMBL1272308,CHEMBL1268981
CC(=O)c1cccc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)c1,316.23,0.0,0.0,1,0,Ki,CHEMBL1272044,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)Nc2cccc(-c3ccc4c(c3)OCO4)c2)n1Cc1ccco1,251.19,0.0,0.0,1,0,Ki,CHEMBL1271990,CHEMBL1268981
COc1ccc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)cc1,199.53,0.0,0.0,1,0,Ki,CHEMBL1271989,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)Nc2ccc(F)cc2)n1Cc1ccco1,158.49,0.0,0.0,1,0,Ki,CHEMBL1271819,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)Nc2ccc(N(C)C)cc2)n1Cc1ccco1,158.49,0.0,0.0,1,0,Ki,CHEMBL1272095,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)Nc2ccc(Cl)cc2)n1Cc1ccco1,100.0,0.0,0.0,1,0,Ki,CHEMBL1271878,CHEMBL1268981
Cc1csc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)n1,100.0,0.0,0.0,1,0,Ki,CHEMBL1272150,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)Nc2cccc(Cl)c2)n1Cc1ccco1,63.1,0.0,0.0,1,0,Ki,CHEMBL1271933,CHEMBL1268981
Cc1cccc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)c1,50.12,0.0,0.0,1,0,Ki,CHEMBL1271760,CHEMBL1268981
Cc1occc1-c1nnc(SCC(=O)Nc2ccc(F)c(Cl)c2)n1Cc1ccco1,39.81,0.0,0.0,1,0,Ki,CHEMBL1271650,CHEMBL1268981
Cc1ccc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)cc1,39.81,0.0,0.0,1,0,Ki,CHEMBL1271702,CHEMBL1268981
CC(=O)c1ccc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)cc1,31.62,0.0,0.0,1,0,Ki,CHEMBL1272043,CHEMBL1268981
COc1ccc(C)cc1NC(=O)CSc1nnc(-c2ccoc2C)n1Cc1ccco1,15.85,0.0,0.0,1,0,Ki,CHEMBL1271649,CHEMBL1268981
Cc1ccc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)cc1C,2.512,0.0,0.0,1,0,Ki,CHEMBL1271490,CHEMBL1268981
Cc1cc(C)cc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)c1,1.585,0.0,0.0,1,0,Ki,CHEMBL1271489,CHEMBL1268981
Cc1nc(C(=O)N2CCCC[C@H]2CNC(=O)c2cccc3occc23)c(-c2ccc(F)cc2)s1,0.62105,0.38506454329112155,0.19253227164556078,5,1,Ki,CHEMBL1272307,"CHEMBL1268981,CHEMBL1828583,CHEMBL2412971"
O=C(NC[C@@H]1CCCCN1C(=O)c1ccccc1-c1ccccc1)Nc1ccccc1,5.012,0.0,0.0,1,0,Ki,CHEMBL1830968,CHEMBL1828583
O=C(CC[C@@H]1CCCCN1C(=O)c1ccccc1-c1ccccc1)c1ccccc1,19.95,0.0,0.0,1,0,Ki,CHEMBL1830967,CHEMBL1828583
O=C(C[C@@H]1CCCCN1C(=O)c1ccccc1-c1ccccc1)Nc1ccccc1,31.62,0.0,0.0,1,0,Ki,CHEMBL1830966,CHEMBL1828583
CN(C[C@@H]1CCCCN1C(=O)c1ccccc1-c1ccccc1)C(=O)c1ccc(F)cc1,1258.93,0.0,0.0,1,0,Ki,CHEMBL1830965,CHEMBL1828583
O=C(NC[C@H]1CCCCN1C(=O)c1ccccc1-c1ccccc1)c1ccc(F)cc1,31.62,0.0,0.0,1,0,Ki,CHEMBL1830964,CHEMBL1828583
O=C(NC[C@@H]1CCCCN1C(=O)c1ccccc1-c1ccccc1)c1ccc(F)cc1,0.2512,0.0,0.0,1,0,Ki,CHEMBL1830963,CHEMBL1828583
O=C(NC[C@@H]1CCCCN1C(=O)c1ccccc1-c1ccccc1)c1ccccc1,19.95,0.0,0.0,1,0,Ki,CHEMBL1830962,CHEMBL1828583
O=C(c1ccccc1-c1ccccc1)N1CCCC[C@H]1CCOc1ccc(F)cc1F,0.7943,0.0,0.0,1,0,Ki,CHEMBL1830961,CHEMBL1828583
O=C(c1cccc2ccccc12)N1CCCC[C@H]1CCOc1ccc(F)cc1,125.89,0.0,0.0,1,0,Ki,CHEMBL1830960,CHEMBL1828583
O=C(c1ccccc1-c1ccccc1)N1CCCCC1CCOc1ccc(F)cc1,19.95,0.0,0.0,1,0,Ki,CHEMBL1830959,CHEMBL1828583
N#Cc1cccc(C(=O)N2CCCCC2CCOc2ccc(Cl)c(Cl)c2)c1,630.96,0.0,0.0,1,0,Ki,CHEMBL1830957,CHEMBL1828583
COc1cccc(C(=O)N2CCCCC2CCOc2ccc(Cl)c(Cl)c2)c1,501.19,0.0,0.0,1,0,Ki,CHEMBL1830956,CHEMBL1828583
CCN(Cc1cccnc1)C(=O)CN(c1ccc(OC)nc1)S(=O)(=O)c1ccccc1C,1.1,0.0,0.0,3,1,Ki,CHEMBL2385132,"CHEMBL2384932,CHEMBL2412971"
COC(=O)c1ccc2[nH]cc(CN3CCCC4(CCN(c5nc(C)cc(C)n5)CC4)C3=O)c2c1,0.7,0.0,0.0,1,0,Ki,CHEMBL2413516,CHEMBL2412971
Cc1cc(C)nc(N2CCC3(CCCN(Cc4ccccc4-c4nc(C)no4)C3=O)CC2)n1,7.0,0.0,0.0,1,0,Ki,CHEMBL2413515,CHEMBL2412971
Cc1noc(-c2ccccc2CN2CCCC3(CCN(c4cnc5ccccc5n4)CC3)C2=O)n1,25.0,0.0,0.0,2,0,Ki,CHEMBL2413514,"CHEMBL2412971,CHEMBL3638614"
Cc1nc(C(=O)N2CCC[C@H]2Cc2nnc(-c3ccccc3)o2)c(-c2ccccc2F)s1,129.0,0.0,0.0,1,0,Ki,CHEMBL2110363,CHEMBL2412971
CN(C)c1ccc(NC(=O)Nc2ccnc3c(F)ccc(F)c23)cc1,503.0,0.0,0.0,1,0,Ki,CHEMBL522758,CHEMBL2412971
Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,0.3,0.0,0.0,6,1,Ki,CHEMBL2107822,"CHEMBL2412971,CHEMBL3393034,CHEMBL3596142,CHEMBL3769367,CHEMBL5244220"
CCN(Cc1cccnc1)C(=O)CN(c1ccc(O[11CH3])nc1)S(=O)(=O)c1ccccc1C,1.1,0.0,0.0,1,0,Ki,CHEMBL2385134,CHEMBL2412971
[3H]c1ccc(CN(CC)C(=O)CN(c2ccc(OC([3H])([3H])[3H])nc2)S(=O)(=O)c2ccccc2C)cn1,1.1,0.0,0.0,1,0,Ki,CHEMBL2385133,CHEMBL2412971
[3H]c1cccc([3H])c1-c1nnc(C[C@@H]2CCCN2C(=O)c2nc(C)sc2-c2ccccc2F)o1,129.0,0.0,0.0,1,0,Ki,CHEMBL2413521,CHEMBL2412971
Cc1c(S(=O)(=O)Cc2ccc(F)cc2)c2ccccn2c1CC(=O)N(C)Cc1ccc(F)cc1,5.7,0.0,0.0,1,0,Ki,CHEMBL2413520,CHEMBL2412971
Cc1cc(C)nc(N2CC[C@@H]3CN(C(=O)c4cc(F)ccc4-n4nccn4)[C@H]3C2)n1,18.0,0.0,0.0,1,0,Ki,CHEMBL2413513,CHEMBL2412971
Cc1cc(C)nc(N2C[C@@H]3CCN(C(=O)c4cc(F)ccc4-n4nccn4)C[C@@H]32)n1,12.0,0.0,0.0,1,0,Ki,CHEMBL2413512,CHEMBL2412971
O=C(c1cc(F)ccc1-n1nccn1)N1CC[C@H]2CN(c3cnc4ccccc4n3)[C@H]2C1,40.0,0.0,0.0,2,0,Ki,CHEMBL2413511,"CHEMBL2412971,CHEMBL3639344"
Cc1ccc(-n2nccn2)c(C(=O)N2C[C@H](COc3nccc4ccccc34)OC[C@H]2C)c1,1.4,0.0,0.0,1,0,Ki,CHEMBL2413510,CHEMBL2412971
Cc1ccc(-n2nccn2)c(C(=O)N2C[C@H](COc3ncccc3C)OC[C@H]2C)c1,8.3,0.0,0.0,1,0,Ki,CHEMBL2413509,CHEMBL2412971
Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@H](COc3ccccn3)[C@@H]2C)c1,39.0,0.0,0.0,1,0,Ki,CHEMBL2413366,CHEMBL2412971
Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@H](COc3nccc4ccccc34)[C@@H]2C)c1,2.1,0.0,0.0,1,0,Ki,CHEMBL2413365,CHEMBL2412971
CNC(=O)[C@@H](c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1,6.35,1.65,1.1667261889578033,2,0,Ki,CHEMBL455136,"CHEMBL2412971,CHEMBL3351489"
COCc1nc(C)ncc1OC[C@@]1(c2ccccc2)C[C@H]1C(=O)Nc1ccc(F)cn1,1.0,0.0,0.0,1,0,Ki,CHEMBL2425788,CHEMBL2424641
COc1nc(NC(=O)[C@@H]2C[C@@]2(COc2cnc(C)nc2C)c2cccc(F)c2)ccc1F,2.0,0.0,0.0,1,0,Ki,CHEMBL2425787,CHEMBL2424641
Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(C#N)cn2)c(C)n1,5.0,0.0,0.0,1,0,Ki,CHEMBL2425786,CHEMBL2424641
COCc1nc(C)ncc1OC[C@@]1(c2cccc(F)c2)C[C@H]1C(=O)Nc1ccc(F)cn1,1.0,0.0,0.0,1,0,Ki,CHEMBL2425785,CHEMBL2424641
COc1cc(NC(=O)[C@@H]2C[C@@]2(COc2cnc(C)nc2C)c2cccc(F)c2)ncc1F,2.0,0.0,0.0,1,0,Ki,CHEMBL2425784,CHEMBL2424641
COc1ccc([C@]2(COc3cnc(C)nc3C)C[C@H]2C(=O)Nc2ccc(F)cn2)cc1F,7.0,0.0,0.0,1,0,Ki,CHEMBL2425783,CHEMBL2424641
O=C(Cc1ccccc1)N1CCCC12CCN(c1cnc3ccccc3n1)CC2,186.21,0.0,0.0,1,0,Ki,CHEMBL2435393,CHEMBL2434958
Cc1cc(C)nc(N2CCC3(CCCN(Cc4nn(C)nc4-c4ccccc4)C3=O)CC2)n1,4.571,0.0,0.0,1,0,Ki,CHEMBL2435395,CHEMBL2434958
