smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag,CuratedSmiles,IsSalt,FailedSanit,Neutralized
O=C1CCCN1Cc1ccc2c(c1)[nH]c(=O)c1cccn12,Ki,39.81,nM,CHEMBL539474,CHEMBL1201862,,active,False,O=C1CCCN1Cc1ccc2c(c1)[nH]c(=O)c1cccn12,False,False,False
CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,Ki,125.89,nM,CHEMBL1972584,CHEMBL1201862,,active,False,CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,False,False,False
O=C1CC(c2ccc(Cl)cc2Cl)Cc2nc3cc(Cl)ccc3c(O)c21,Ki,630.96,nM,CHEMBL326282,CHEMBL1201862,,active,False,O=C1CC(c2ccc(Cl)cc2Cl)Cc2nc3cc(Cl)ccc3c(O)c21,False,False,False
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,Ki,316.23,nM,CHEMBL1971943,CHEMBL1201862,,active,False,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,False,False,False
CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,Ki,1000.0,nM,CHEMBL2006778,CHEMBL1201862,,active,False,CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,False,False,False
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12,Ki,125.89,nM,CHEMBL1982476,CHEMBL1201862,,active,False,CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12,False,False,False
Fc1ccc(-c2ncn(CCN3CCOCC3)c2-c2ccc3[nH]ncc3c2)cc1,Ki,251.19,nM,CHEMBL1682558,CHEMBL1201862,,active,False,Fc1ccc(-c2ncn(CCN3CCOCC3)c2-c2ccc3[nH]ncc3c2)cc1,False,False,False
Cn1c(NCC(N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O,Ki,1258.93,nM,CHEMBL1990496,CHEMBL1201862,,active,False,Cn1c(NCC(N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O,False,False,False
Cc1cc(-c2ccccc2)n(-c2cc(NN=Cc3ccco3)ncn2)n1,Ki,398.11,nM,CHEMBL1999590,CHEMBL1201862,,active,False,Cc1cc(-c2ccccc2)n(-c2cc(NN=Cc3ccco3)ncn2)n1,False,False,False
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,Ki,1258.93,nM,CHEMBL2000832,CHEMBL1201862,,active,False,COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,False,False,False
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1,Ki,3.981,nM,CHEMBL1991429,CHEMBL1201862,,active,False,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1,False,False,False
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Ki,31.62,nM,CHEMBL1980995,CHEMBL1201862,,active,False,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,False,False,False
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,Ki,630.96,nM,CHEMBL306380,CHEMBL1201862,,active,False,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,False,False,False
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,Ki,6.31,nM,CHEMBL1090360,CHEMBL1201862,,active,False,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,False,False,False
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,Ki,63.1,nM,CHEMBL458997,CHEMBL1201862,,active,False,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,False,False,False
O=C(NNC(=S)Nc1ccc(F)cc1)C(O)(c1ccccc1)c1ccccc1,Ki,1000.0,nM,CHEMBL1975138,CHEMBL1201862,,active,False,O=C(NNC(=S)Nc1ccc(F)cc1)C(O)(c1ccccc1)c1ccccc1,False,False,False
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,Ki,794.33,nM,CHEMBL565612,CHEMBL1201862,,active,False,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,False,False,False
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,Ki,1258.93,nM,CHEMBL1970317,CHEMBL1201862,,active,False,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,False,False,False
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,Ki,39.81,nM,CHEMBL509032,CHEMBL1201862,,active,False,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,False,False,False
CC(C)Cn1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,Ki,398.11,nM,CHEMBL1965423,CHEMBL1201862,,active,False,CC(C)Cn1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,False,False,False
CC(C)=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c(C(=O)O)[nH]c12,Ki,316.23,nM,CHEMBL1982980,CHEMBL1201862,,active,False,CC(C)=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c(C(=O)O)[nH]c12,False,False,False
CS(=O)(=O)N(Cc1ccc2[nH]c(=O)c3cccn3c2c1)C1CC1,Ki,31.62,nM,CHEMBL1978448,CHEMBL1201862,,active,False,CS(=O)(=O)N(Cc1ccc2[nH]c(=O)c3cccn3c2c1)C1CC1,False,False,False
NC(=O)Cn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,Ki,1000.0,nM,CHEMBL1985095,CHEMBL1201862,,active,False,NC(=O)Cn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,False,False,False
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,Ki,630.96,nM,CHEMBL2003657,CHEMBL1201862,,active,False,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,False,False,False
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,Ki,31.62,nM,CHEMBL475251,CHEMBL1201862,,active,False,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,False,False,False
OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,Ki,1000.0,nM,CHEMBL1991674,CHEMBL1201862,,active,False,OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,False,False,False
Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc(OCC(N)=O)cc1,Ki,794.33,nM,CHEMBL1988838,CHEMBL1201862,,active,False,Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc(OCC(N)=O)cc1,False,False,False
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,Ki,10.0,nM,CHEMBL1981725,CHEMBL1201862,,active,False,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,False,False,False
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]ncc34)cc2)c1,Ki,1258.93,nM,CHEMBL375284,CHEMBL1201862,,active,False,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]ncc34)cc2)c1,False,False,False
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Ki,25.12,nM,CHEMBL939,CHEMBL1201862,,active,False,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,False,False,False
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1)c1c(F)cccc1F,Ki,3.981,nM,CHEMBL2006715,CHEMBL1201862,,active,False,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1)c1c(F)cccc1F,False,False,False
CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,Ki,1000.0,nM,CHEMBL1976732,CHEMBL1201862,,active,False,CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,False,False,False
c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1,Ki,316.23,nM,CHEMBL1980163,CHEMBL1201862,,active,False,c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1,False,False,False
COc1cc(-c2nn(C3CCC(N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,Ki,50.12,nM,CHEMBL1970879,CHEMBL1201862,,active,False,COc1cc(-c2nn(C3CCC(N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,False,False,False
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,Ki,1000.0,nM,CHEMBL2001751,CHEMBL1201862,,active,False,NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,False,False,False
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,Ki,1.585,nM,CHEMBL554,CHEMBL1201862,,active,False,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,False,False,False
Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,Ki,125.89,nM,CHEMBL1967878,CHEMBL1201862,,active,False,Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,False,False,False
Nc1nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc2n1CC1CC1,Ki,1000.0,nM,CHEMBL1982874,CHEMBL1201862,,active,False,Nc1nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc2n1CC1CC1,False,False,False
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1,Ki,794.33,nM,CHEMBL396523,CHEMBL1201862,,active,False,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1,False,False,False
COc1cc(Nc2ncnc3ccc(-c4ccc(CN5CC6C(CO)C6C5)cc4)cc23)ccc1Oc1ccccc1,Ki,1.585,nM,CHEMBL1999749,CHEMBL1201862,,active,False,COc1cc(Nc2ncnc3ccc(-c4ccc(CN5CC6C(CO)C6C5)cc4)cc23)ccc1Oc1ccccc1,False,False,False
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCN(C(C)=O)CC3)ccc2OC)ncc1Br,Ki,251.19,nM,CHEMBL1971029,CHEMBL1201862,,active,False,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCN(C(C)=O)CC3)ccc2OC)ncc1Br,False,False,False
CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,Ki,125.89,nM,CHEMBL1972584,CHEMBL1201862,,active,False,CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,False,False,False
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,Ki,1258.93,nM,CHEMBL483158,CHEMBL1201862,,active,False,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,False,False,False
COc1cccc2c1Nc1cc(Nc3ccncc3)ccc1C(=O)N2,Ki,316.23,nM,CHEMBL2006276,CHEMBL1201862,,active,False,COc1cccc2c1Nc1cc(Nc3ccncc3)ccc1C(=O)N2,False,False,False
Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,Ki,251.19,nM,CHEMBL302449,CHEMBL1201862,,active,False,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,False,False,False
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)csc12,Ki,1258.93,nM,CHEMBL2005631,CHEMBL1201862,,active,False,CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)csc12,False,False,False
Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,Ki,1258.93,nM,CHEMBL1994938,CHEMBL1201862,,active,False,Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,False,False,False
CC(C)Cn1c(N)nc2c(F)cc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,Ki,501.19,nM,CHEMBL2004419,CHEMBL1201862,,active,False,CC(C)Cn1c(N)nc2c(F)cc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,False,False,False
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,Ki,79.43,nM,CHEMBL1090356,CHEMBL1201862,,active,False,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,False,False,False
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Ki,25.12,nM,CHEMBL939,CHEMBL1201862,,active,False,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,False,False,False
N#Cc1ccc2nc(N)n(-c3nc(-c4ccccc4)cs3)c2c1,Ki,398.11,nM,CHEMBL1996066,CHEMBL1201862,,active,False,N#Cc1ccc2nc(N)n(-c3nc(-c4ccccc4)cs3)c2c1,False,False,False
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,Ki,1000.0,nM,CHEMBL514499,CHEMBL1201862,,active,False,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,False,False,False
CN1CCN(C2CCC(n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,Ki,12.59,nM,CHEMBL1997617,CHEMBL1201862,,active,False,CN1CCN(C2CCC(n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,False,False,False
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,501.19,nM,CHEMBL1980297,CHEMBL1201862,,active,False,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,False,False,False
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,Ki,1.585,nM,CHEMBL554,CHEMBL1201862,,active,False,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,False,False,False
O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,Ki,1584.89,nM,CHEMBL243088,CHEMBL1201862,,active,False,O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,False,False,False
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,Ki,158.49,nM,CHEMBL1993661,CHEMBL1201862,,active,False,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,False,False,False
CN(C)c1ccc(/C=C/c2ccc3ncnc(NCc4ccccc4)c3c2)cc1,Ki,3100.0,nM,CHEMBL2071602,CHEMBL2069257,,,False,CN(C)c1ccc(/C=C/c2ccc3ncnc(NCc4ccccc4)c3c2)cc1,False,False,False
C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,Ki,437.0,nM,CHEMBL4558324,CHEMBL5113557,,,False,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,False,False,False
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,Ki,142.0,nM,CHEMBL4098072,CHEMBL5113557,,,False,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,False,False,False
