smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag,CuratedSmiles,IsSalt,FailedSanit,Neutralized
CC(C)C(CC(=O)OC[C@H](CO)OC(=O)CC(C(C)C)C(C)C)C(C)C,Ki,28.6,nM,CHEMBL289230,CHEMBL1136771,,,False,CC(C)C(CC(=O)OC[C@H](CO)OC(=O)CC(C(C)C)C(C)C)C(C)C,False,False,False
CC(C)C(=CC(=O)O[C@@H](CO)COC(=O)CC(C(C)C)C(C)C)C(C)C,Ki,31.1,nM,CHEMBL38644,CHEMBL1136771,,,False,CC(C)C(=CC(=O)O[C@@H](CO)COC(=O)CC(C(C)C)C(C)C)C(C)C,False,False,False
CC(C)=C1CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,Ki,29.5,nM,CHEMBL295426,CHEMBL1136771,,,False,CC(C)=C1CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,False,False,False
CC(C)CC(=O)OCC1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,Ki,30.1,nM,CHEMBL39489,CHEMBL1136771,,,False,CC(C)CC(=O)OCC1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CC(C)C(C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,Ki,2.89,nM,CHEMBL290876,CHEMBL1136771,,,False,CC(C)C(C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,False,False,False
CC(C)CC(=O)OC[C@H](CO)OC(=O)C=C(C(C)C)C(C)C,Ki,330.0,nM,CHEMBL40602,CHEMBL1136771,,,False,CC(C)CC(=O)OC[C@H](CO)OC(=O)C=C(C(C)C)C(C)C,False,False,False
CC(C)C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,Ki,15.1,nM,CHEMBL291104,CHEMBL1136771,,,False,CC(C)C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,False,False,False
CC(C)CC(=O)OCC1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,Ki,11.0,nM,CHEMBL38724,CHEMBL1136771,,,False,CC(C)CC(=O)OCC1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CC(C)C/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,Ki,15.1,nM,CHEMBL39488,CHEMBL1136771,,,False,CC(C)C/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,False,False,False
CC(C)=CC(=O)O[C@@H](CO)COC(=O)CC(C(C)C)C(C)C,Ki,39.9,nM,CHEMBL40482,CHEMBL1136771,,,False,CC(C)=CC(=O)O[C@@H](CO)COC(=O)CC(C(C)C)C(C)C,False,False,False
CCCCCCCCCCCCC/C=C1\CC(CO)(COS(C)(=O)=O)OC1=O,Ki,823.0,nM,CHEMBL48577,CHEMBL1130875,,,False,CCCCCCCCCCCCC/C=C1\CC(CO)(COS(C)(=O)=O)OC1=O,False,False,False
CCCCCCCCCCCCC/C=C1\CC(CO)(COC(C)=O)OC1=O,Ki,77.9,nM,CHEMBL49904,CHEMBL1130875,,,False,CCCCCCCCCCCCC/C=C1\CC(CO)(COC(C)=O)OC1=O,False,False,False
CCCCCCCCCCCCCCS(=O)(=O)OCC1(CO)CCC(=O)O1,Ki,90.7,nM,CHEMBL49945,CHEMBL1130875,,,False,CCCCCCCCCCCCCCS(=O)(=O)OCC1(CO)CCC(=O)O1,False,False,False
CCCCCCCCCCCCCC(=O)OCC1(CO)CCS(=O)(=O)O1,Ki,1040.0,nM,CHEMBL51992,CHEMBL1130875,,,False,CCCCCCCCCCCCCC(=O)OCC1(CO)CCS(=O)(=O)O1,False,False,False
CCCCCCCCCCCCCC(=O)OCC1(CO)CCC(=O)O1,Ki,138.0,nM,CHEMBL299225,CHEMBL1130875,,,False,CCCCCCCCCCCCCC(=O)OCC1(CO)CCC(=O)O1,False,False,False
CCCCCCCCCCCCC/C=C1\CC(CO)(COC(C)=O)OS1(=O)=O,Ki,320.0,nM,CHEMBL52329,CHEMBL1130875,,,False,CCCCCCCCCCCCC/C=C1\CC(CO)(COC(C)=O)OS1(=O)=O,False,False,False
CC(C)CC(C/C=C1\CC(CO)(CNC(=O)C(C)(C)C)OC1=O)CC(C)C,Ki,1260.0,nM,CHEMBL439979,CHEMBL1134299,,,False,CC(C)CC(C/C=C1\CC(CO)(CNC(=O)C(C)(C)C)OC1=O)CC(C)C,False,False,False
CC(C)CC(C/C=C1/CC(CO)(CNC(=O)C(C)(C)C)OC1=O)CC(C)C,Ki,429.7,nM,CHEMBL136786,CHEMBL1134299,,,False,CC(C)CC(C/C=C1/CC(CO)(CNC(=O)C(C)(C)C)OC1=O)CC(C)C,False,False,False
CC(C)CC(C/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)CC(C)C,Ki,4.46,nM,CHEMBL138171,CHEMBL1134299,,,False,CC(C)CC(C/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)CC(C)C,False,False,False
CC(C)CC(C/C=C1\CC(CO)(COC(=O)C(C)(C)C)OC1=O)CC(C)C,Ki,4.51,nM,CHEMBL137386,CHEMBL1134299,,,False,CC(C)CC(C/C=C1\CC(CO)(COC(=O)C(C)(C)C)OC1=O)CC(C)C,False,False,False
CC(C)CC(C/C=C1\CC(CO)(CN(O)C(=O)C(C)(C)C)OC1=O)CC(C)C,Ki,4.81,nM,CHEMBL135779,CHEMBL1134299,,,False,CC(C)CC(C/C=C1\CC(CO)(CN(O)C(=O)C(C)(C)C)OC1=O)CC(C)C,False,False,False
CC(C)C(C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,Ki,2.89,nM,CHEMBL290876,CHEMBL1134299,,,False,CC(C)C(C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,False,False,False
CC(C)CC(C/C=C1\CC(CO)(COC(=O)C(C)(C)C)NC1=O)CC(C)C,Ki,4840.0,nM,CHEMBL137484,CHEMBL1134299,,,False,CC(C)CC(C/C=C1\CC(CO)(COC(=O)C(C)(C)C)NC1=O)CC(C)C,False,False,False
CC(C)C(C/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,Ki,2.7,nM,CHEMBL137288,CHEMBL1134299,,,False,CC(C)C(C/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,False,False,False
CC(C)C(C/C=C1\CC(CO)(COC(=O)C(C)(C)C)OC1=O)C(C)C,Ki,11.25,nM,CHEMBL136760,CHEMBL1134299,,,False,CC(C)C(C/C=C1\CC(CO)(COC(=O)C(C)(C)C)OC1=O)C(C)C,False,False,False
CC(C)CC(C/C=C1/CC(CO)(COC(=O)C(C)(C)C)OC1=O)CC(C)C,Ki,2.9,nM,CHEMBL96766,CHEMBL1134299,,,False,CC(C)CC(C/C=C1/CC(CO)(COC(=O)C(C)(C)C)OC1=O)CC(C)C,False,False,False
CC(C)CC(C/C=C1/CC(CO)(CN(O)C(=O)C(C)(C)C)OC1=O)CC(C)C,Ki,5.42,nM,CHEMBL94505,CHEMBL1134299,,,False,CC(C)CC(C/C=C1/CC(CO)(CN(O)C(=O)C(C)(C)C)OC1=O)CC(C)C,False,False,False
CC(C)C(C/C=C1/CC(CO)(COC(=O)C(C)(C)C)OC1=O)C(C)C,Ki,8.32,nM,CHEMBL137701,CHEMBL1134299,,,False,CC(C)C(C/C=C1/CC(CO)(COC(=O)C(C)(C)C)OC1=O)C(C)C,False,False,False
CC(C)CC(C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)CC(C)C,Ki,6.87,nM,CHEMBL137597,CHEMBL1134299,,,False,CC(C)CC(C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)CC(C)C,False,False,False
CC(C)CC(C/C=C1/CC(CO)(COC(=O)C(C)(C)C)NC1=O)CC(C)C,Ki,4330.0,nM,CHEMBL336926,CHEMBL1134299,,,False,CC(C)CC(C/C=C1/CC(CO)(COC(=O)C(C)(C)C)NC1=O)CC(C)C,False,False,False
CC(C)CC(C/C=C1\CC(CO)(COC(=O)C(C)(C)C)N(O)C1=O)CC(C)C,Ki,10430.0,nM,CHEMBL138279,CHEMBL1134299,,,False,CC(C)CC(C/C=C1\CC(CO)(COC(=O)C(C)(C)C)N(O)C1=O)CC(C)C,False,False,False
CCCCCCCCCCCCC/C=C1/CC(CO)(COC(C)=O)OC1=O,Ki,35.0,nM,CHEMBL420450,CHEMBL1130696,,,False,CCCCCCCCCCCCC/C=C1/CC(CO)(COC(C)=O)OC1=O,False,False,False
CCCCCCCCCCCCC/C=C1\CC(CO)(COC(C)=O)OC1=O,Ki,78.0,nM,CHEMBL49904,CHEMBL1130696,,,False,CCCCCCCCCCCCC/C=C1\CC(CO)(COC(C)=O)OC1=O,False,False,False
CCCCCCCCCCCCC/C=C1\CC(CO)(COCC)OC1=O,Ki,4979.0,nM,CHEMBL115868,CHEMBL1130696,,,False,CCCCCCCCCCCCC/C=C1\CC(CO)(COCC)OC1=O,False,False,False
CCCCCCCCCCCCC/C=C1/CC(CO)(COCC)OC1=O,Ki,7460.0,nM,CHEMBL324172,CHEMBL1130696,,,False,CCCCCCCCCCCCC/C=C1/CC(CO)(COCC)OC1=O,False,False,False
CCCCCCCCCCCCC/C=C1/COC(CO)(COC(C)=O)C1,Ki,7582.0,nM,CHEMBL114138,CHEMBL1130696,,,False,CCCCCCCCCCCCC/C=C1/COC(CO)(COC(C)=O)C1,False,False,False
CCCCCCCCCCCN1c2ccccc2C[C@@H](CO)OC(=O)[C@@H]1C(C)C,Ki,4580.0,nM,CHEMBL102991,CHEMBL1136201,,,False,CCCCCCCCCCCN1c2ccccc2C[C@@H](CO)OC(=O)[C@@H]1C(C)C,False,False,False
CCCCCCCCCCc1ccc2c(c1)N(C)[C@@H](C(C)C)C(=O)O[C@H](CO)C2,Ki,412.0,nM,CHEMBL102858,CHEMBL1136201,,,False,CCCCCCCCCCc1ccc2c(c1)N(C)[C@@H](C(C)C)C(=O)O[C@H](CO)C2,False,False,False
CCCCCCCCCCc1ccc2c(c1)N(C)[C@@H](C(C)C)C(=O)O[C@H](CO)C2,Ki,4050.0,nM,CHEMBL102858,CHEMBL1136201,,,False,CCCCCCCCCCc1ccc2c(c1)N(C)[C@@H](C(C)C)C(=O)O[C@H](CO)C2,False,False,False
CCCCCCCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H]1CCO,Ki,880.0,nM,CHEMBL281660,CHEMBL1127114,,,False,CCCCCCCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H]1CCO,False,False,False
CC(C)[C@H]1C(=O)N[C@H](CO)Cc2coc3cccc(c23)N1C,Ki,17.3,nM,CHEMBL348378,CHEMBL1127255,,,False,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2coc3cccc(c23)N1C,False,False,False
CCCCCCCCCCc1cccc2c1C[C@@H](CO)OC(=O)[C@H](C(C)C)N2C,Ki,870.0,nM,CHEMBL103091,CHEMBL1136201,,,False,CCCCCCCCCCc1cccc2c1C[C@@H](CO)OC(=O)[C@H](C(C)C)N2C,False,False,False
CC(C)[C@H]1C(=O)N[C@H](CO)Cc2c[nH]c3cccc(c23)N1C,Ki,10.96,nM,CHEMBL27266,CHEMBL1127255,,,False,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2c[nH]c3cccc(c23)N1C,False,False,False
CCCCCCCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H]1CO,Ki,1500.0,nM,CHEMBL276429,CHEMBL1127114,,,False,CCCCCCCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H]1CO,False,False,False
CCCCCCCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H]1CO,Ki,2500.0,nM,CHEMBL276429,CHEMBL1127114,,,False,CCCCCCCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H]1CO,False,False,False
CCCCC1(CCCC)CC[C@H]2CC(=O)N[C@@H](CO)C[C@]2(C)C1,Ki,190.0,nM,CHEMBL50658,CHEMBL1132013,,,False,CCCCC1(CCCC)CC[C@H]2CC(=O)N[C@@H](CO)C[C@]2(C)C1,False,False,False
CCCCC1(CCCC)CC[C@H]2[C@H](C)C(=O)N[C@H](CO)C[C@]2(C)C1,Ki,21.0,nM,CHEMBL52263,CHEMBL1132013,,,False,CCCCC1(CCCC)CC[C@H]2[C@H](C)C(=O)N[C@H](CO)C[C@]2(C)C1,False,False,False
CCCC[C@@H]1C(=O)N[C@H](CO)C[C@]2(C)CC(CCCC)(CCCC)CC[C@@H]12,Ki,17.0,nM,CHEMBL50717,CHEMBL1132013,,,False,CCCC[C@@H]1C(=O)N[C@H](CO)C[C@]2(C)CC(CCCC)(CCCC)CC[C@@H]12,False,False,False
CCCCCCCC[C@@H]1C(=O)N[C@H](CO)C[C@]2(C)CC(CCCC)(CCCC)CC[C@@H]12,Ki,11.0,nM,CHEMBL51313,CHEMBL1132013,,,False,CCCCCCCC[C@@H]1C(=O)N[C@H](CO)C[C@]2(C)CC(CCCC)(CCCC)CC[C@@H]12,False,False,False
CCCCC1(CCCC)CC[C@H]2CC(=O)N[C@H](CO)C[C@]2(C)C1,Ki,60.0,nM,CHEMBL49902,CHEMBL1132013,,,False,CCCCC1(CCCC)CC[C@H]2CC(=O)N[C@H](CO)C[C@]2(C)C1,False,False,False
CCCCC1(CCCC)CC[C@H]2CC(=O)N[C@H](CO)C[C@]2(C)C1,Ki,80.0,nM,CHEMBL49902,CHEMBL1132013,,,False,CCCCC1(CCCC)CC[C@H]2CC(=O)N[C@H](CO)C[C@]2(C)C1,False,False,False
CCCCCCCCC#Cc1ccc2c(c1)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,Ki,15.0,nM,CHEMBL6453,CHEMBL1134816,,,False,CCCCCCCCC#Cc1ccc2c(c1)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,False,False,False
CCCCCCCCC#Cc1ccc2c(c1OC)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,Ki,45.6,nM,CHEMBL7078,CHEMBL1134816,,,False,CCCCCCCCC#Cc1ccc2c(c1OC)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,False,False,False
COc1cccc2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,Ki,7162.0,nM,CHEMBL6644,CHEMBL1134816,,,False,COc1cccc2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,False,False,False
CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C,Ki,334.0,nM,CHEMBL267144,CHEMBL1134816,,,False,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C,False,False,False
CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)CCCCCCCCCCCCC(=O)Nc3ccc4c(c3)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C4)ccc2N1C,Ki,0.93,nM,CHEMBL337834,CHEMBL1145095,,,False,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)CCCCCCCCCCCCC(=O)Nc3ccc4c(c3)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C4)ccc2N1C,False,False,False
CCCCCC(=O)OCC1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,Ki,11.0,nM,CHEMBL367682,CHEMBL1132966,,,False,CCCCCC(=O)OCC1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CCCCCC(=O)OCC1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,Ki,5.9,nM,CHEMBL368346,CHEMBL1132966,,,False,CCCCCC(=O)OCC1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CC(C)C(C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,Ki,2.9,nM,CHEMBL290876,CHEMBL1132966,,,False,CC(C)C(C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,False,False,False
CCCCCCOC(=O)/C=C/[C@]1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,Ki,3.5,nM,CHEMBL355787,CHEMBL1132966,,,False,CCCCCCOC(=O)/C=C/[C@]1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CC(=O)OCC1(CO)C/C(=C/C=C(C(C)C)C(C)C)C(=O)O1,Ki,390.0,nM,CHEMBL173670,CHEMBL1132966,,,False,CC(=O)OCC1(CO)C/C(=C/C=C(C(C)C)C(C)C)C(=O)O1,False,False,False
CCCCC/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,Ki,7.3,nM,CHEMBL425676,CHEMBL1132966,,,False,CCCCC/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,False,False,False
CC(C)C(C/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,Ki,2.7,nM,CHEMBL137288,CHEMBL1132966,,,False,CC(C)C(C/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O)C(C)C,False,False,False
CCCCCCCC(=O)OC[C@]1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,Ki,5.9,nM,CHEMBL3085533,CHEMBL1132966,,,False,CCCCCCCC(=O)OC[C@]1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CCCCC/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,Ki,5.5,nM,CHEMBL172433,CHEMBL1132966,,,False,CCCCC/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,False,False,False
CCCCCCCC/C=C\CCCCCCC/C=C1/C[C@](/C=C/C(=O)OC)(CO)OC1=O,Ki,11.0,nM,CHEMBL170120,CHEMBL1132966,,,False,CCCCCCCC/C=C\CCCCCCC/C=C1/C[C@](/C=C/C(=O)OC)(CO)OC1=O,False,False,False
CCCCCCC/C=C\CCCCCCC/C=C1\C[C@](/C=C/C(=O)OC)(CO)OC1=O,Ki,20.0,nM,CHEMBL173130,CHEMBL1132966,,,False,CCCCCCC/C=C\CCCCCCC/C=C1\C[C@](/C=C/C(=O)OC)(CO)OC1=O,False,False,False
CCCC(=O)OCC1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,Ki,54.0,nM,CHEMBL175389,CHEMBL1132966,,,False,CCCC(=O)OCC1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CC(=O)OCC1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,Ki,359.0,nM,CHEMBL176579,CHEMBL1132966,,,False,CC(=O)OCC1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CCCC(=O)OCC1(CO)C/C(=C\C=C(C(C)C)C(C)C)C(=O)O1,Ki,51.0,nM,CHEMBL174028,CHEMBL1132966,,,False,CCCC(=O)OCC1(CO)C/C(=C\C=C(C(C)C)C(C)C)C(=O)O1,False,False,False
CCCCCCCCC/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,Ki,9.5,nM,CHEMBL369061,CHEMBL1132966,,,False,CCCCCCCCC/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,False,False,False
CC(=O)OCC1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,Ki,123.0,nM,CHEMBL369163,CHEMBL1132966,,,False,CC(=O)OCC1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CCCCCCCCCC(=O)OCC1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,Ki,2.3,nM,CHEMBL111625,CHEMBL1132966,,,False,CCCCCCCCCC(=O)OCC1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(=O)CCC,Ki,0.2,nM,CHEMBL27768,CHEMBL1132966,,,False,CCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(=O)CCC,False,False,False
CCCCCC(=O)OCC1(CO)C/C(=C\C=C(C(C)C)C(C)C)C(=O)O1,Ki,8.4,nM,CHEMBL173821,CHEMBL1132966,,,False,CCCCCC(=O)OCC1(CO)C/C(=C\C=C(C(C)C)C(C)C)C(=O)O1,False,False,False
CC(=O)OCC1(CO)C/C(=C\C=C(C(C)C)C(C)C)C(=O)O1,Ki,409.0,nM,CHEMBL369665,CHEMBL1132966,,,False,CC(=O)OCC1(CO)C/C(=C\C=C(C(C)C)C(C)C)C(=O)O1,False,False,False
CCC/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,Ki,28.0,nM,CHEMBL440555,CHEMBL1132966,,,False,CCC/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,False,False,False
CCCCCCOC(=O)/C=C/[C@]1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,Ki,29.5,nM,CHEMBL368472,CHEMBL1132966,,,False,CCCCCCOC(=O)/C=C/[C@]1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CCC/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,Ki,24.0,nM,CHEMBL173516,CHEMBL1132966,,,False,CCC/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,False,False,False
CCCCCC(=O)OCC1(CO)C/C(=C/C=C(C(C)C)C(C)C)C(=O)O1,Ki,12.0,nM,CHEMBL172715,CHEMBL1132966,,,False,CCCCCC(=O)OCC1(CO)C/C(=C/C=C(C(C)C)C(C)C)C(=O)O1,False,False,False
C/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,Ki,138.0,nM,CHEMBL172182,CHEMBL1132966,,,False,C/C=C1\CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,False,False,False
CCCC(=O)OCC1(CO)C/C(=C/C=C(C(C)C)C(C)C)C(=O)O1,Ki,68.0,nM,CHEMBL173241,CHEMBL1132966,,,False,CCCC(=O)OCC1(CO)C/C(=C/C=C(C(C)C)C(C)C)C(=O)O1,False,False,False
CCCCCCCC(=O)OC[C@]1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,Ki,3.5,nM,CHEMBL3085534,CHEMBL1132966,,,False,CCCCCCCC(=O)OC[C@]1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CCCCCCCCCC(=O)OCC1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,Ki,6.6,nM,CHEMBL171577,CHEMBL1132966,,,False,CCCCCCCCCC(=O)OCC1(CO)C/C(=C\CC(C(C)C)C(C)C)C(=O)O1,False,False,False
CCCC(=O)OCC1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,Ki,19.0,nM,CHEMBL170464,CHEMBL1132966,,,False,CCCC(=O)OCC1(CO)C/C(=C/CC(C(C)C)C(C)C)C(=O)O1,False,False,False
C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,Ki,164.0,nM,CHEMBL173414,CHEMBL1132966,,,False,C/C=C1/CC(CO)(COC(=O)CC(C(C)C)C(C)C)OC1=O,False,False,False
